Date,Ticker,Asset,Open,High,Low,Close,Adj_Close,Volume,Dividends,Stock_Splits,Log_Return,Squared_Return,Target_Date,Target_Squared_Return,Role,Forecast_Horizon,Split
2025-10-23,JPM,JPMorgan Chase,294.3800048828125,296.3699951171875,292.510009765625,294.5400085449219,290.4161071777344,5438800,0.0,0.0,0.1461079645724478,0.0213475373115036,2025-10-24,3.933563777698503,Stock,1,Test
2025-10-24,JPM,JPMorgan Chase,296.0799865722656,302.6000061035156,295.45001220703125,300.44000244140625,296.2334899902344,7228300,0.0,0.0,1.9833214005043416,3.933563777698503,2025-10-27,1.5062448694632435,Stock,1,Test
2025-10-27,JPM,JPMorgan Chase,302.1600036621094,304.5299987792969,301.010009765625,304.1499938964844,299.89154052734375,5642200,0.0,0.0,1.2272916806787388,1.5062448694632435,2025-10-28,0.1576402179551461,Stock,1,Test
2025-10-28,JPM,JPMorgan Chase,304.8599853515625,307.9700012207031,303.1600036621094,305.3599853515625,301.0845947265625,6336000,0.0,0.0,0.3970393153771376,0.1576402179551461,2025-10-29,0.0024124358868375,Stock,1,Test
2025-10-29,JPM,JPMorgan Chase,303.510009765625,308.25,303.010009765625,305.510009765625,301.2325134277344,7520300,0.0,0.0,0.0491165541018254,0.0024124358868375,2025-10-30,1.6337137187014232,Stock,1,Test
2025-10-30,JPM,JPMorgan Chase,305.7900085449219,312.6099853515625,305.1000061035156,309.44000244140625,305.10748291015625,7514600,0.0,0.0,1.278168110500893,1.6337137187014232,2025-10-31,0.293160578150768,Stock,1,Test
2025-10-31,JPM,JPMorgan Chase,308.5400085449219,312.8699951171875,307.25,311.1199951171875,306.7639465332031,7721300,0.0,0.0,0.5414430516229459,0.293160578150768,2025-11-03,0.3254973915114399,Stock,1,Test
2025-11-03,JPM,JPMorgan Chase,311.0,312.32000732421875,306.2099914550781,309.3500061035156,305.0187683105469,7770000,0.0,0.0,-0.5705237869812616,0.3254973915114399,2025-11-04,0.0010453490568778,Stock,1,Test
2025-11-04,JPM,JPMorgan Chase,306.7099914550781,312.2200012207031,305.1000061035156,309.25,304.920166015625,7085200,0.0,0.0,-0.0323318582342217,0.0010453490568778,2025-11-05,0.6126147169034002,Stock,1,Test
2025-11-05,JPM,JPMorgan Chase,309.6099853515625,313.1000061035156,305.6300048828125,311.67999267578125,307.3161315917969,6865200,0.0,0.0,0.782697078634768,0.6126147169034002,2025-11-06,0.3099283508268109,Stock,1,Test
2025-11-06,JPM,JPMorgan Chase,310.989990234375,314.8399963378906,310.260009765625,313.4200134277344,309.0317687988281,7206100,0.0,0.0,0.5567120897077869,0.3099283508268109,2025-11-07,0.0633720611666142,Stock,1,Test
2025-11-07,JPM,JPMorgan Chase,311.8900146484375,314.42999267578125,307.6400146484375,314.2099914550781,309.8106994628906,7302300,0.0,0.0,0.2517380804856791,0.0633720611666142,2025-11-10,0.7213426283070344,Stock,1,Test
2025-11-10,JPM,JPMorgan Chase,315.0,319.55999755859375,314.2099914550781,316.8900146484375,312.45318603515625,5794100,0.0,0.0,0.849318920257305,0.7213426283070344,2025-11-11,0.1612729069438518,Stock,1,Test
2025-11-11,JPM,JPMorgan Chase,317.5,319.04998779296875,315.2799987792969,315.6199951171875,311.200927734375,5030200,0.0,0.0,-0.4015879815729697,0.1612729069438518,2025-11-12,2.2688053410816567,Stock,1,Test
2025-11-12,JPM,JPMorgan Chase,316.260009765625,322.25,316.2099914550781,320.4100036621094,315.92388916015625,10578300,0.0,0.0,1.5062554036688651,2.2688053410816567,2025-11-13,12.046306439860505,Stock,1,Test
2025-11-13,JPM,JPMorgan Chase,319.2300109863281,320.6300048828125,309.1000061035156,309.4800109863281,305.14697265625,8973300,0.0,0.0,-3.470778938489241,12.046306439860505,2025-11-14,3.667141811680523,Stock,1,Test
2025-11-14,JPM,JPMorgan Chase,307.510009765625,307.6400146484375,301.2300109863281,303.6099853515625,299.35906982421875,10327000,0.0,0.0,-1.914978279688969,3.667141811680523,2025-11-17,1.1510821743179418,Stock,1,Test
2025-11-17,JPM,JPMorgan Chase,304.0,305.5899963378906,297.6700134277344,300.3699951171875,296.1644592285156,8344000,0.0,0.0,-1.0728849772076885,1.1510821743179418,2025-11-18,0.1024697484057437,Stock,1,Test
2025-11-18,JPM,JPMorgan Chase,299.5,302.95001220703125,297.0199890136719,299.4100036621094,295.2179260253906,8077300,0.0,0.0,-0.3201089633323999,0.1024697484057437,2025-11-19,1.6408245639673005,Stock,1,Test
2025-11-19,JPM,JPMorgan Chase,299.739990234375,304.45001220703125,299.2699890136719,303.2699890136719,299.0238342285156,5546600,0.0,0.0,1.2809467451722183,1.6408245639673005,2025-11-20,2.6424291196630376,Stock,1,Test
2025-11-20,JPM,JPMorgan Chase,306.3399963378906,309.9200134277344,298.1600036621094,298.3800048828125,294.20233154296875,7501600,0.0,0.0,-1.6255550189590746,2.6424291196630376,2025-11-21,0.0145760877491174,Stock,1,Test
2025-11-21,JPM,JPMorgan Chase,301.2900085449219,301.67999267578125,292.80999755859375,298.0199890136719,293.84735107421875,11766800,0.0,0.0,-0.120731469588991,0.0145760877491174,2025-11-24,4.487506513477309e-05,Stock,1,Test
