Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Squared_Return,Target_Squared_Return
2024-02-23,2024-02-26,XOM,Exxon Mobil,Stock,Test,-0.8820864866046538,0.7780765698505422,0.1552952542378451
2024-02-26,2024-02-27,XOM,Exxon Mobil,Stock,Test,0.3940751885590428,0.1552952542378451,0.0446319891900996
2024-02-27,2024-02-28,XOM,Exxon Mobil,Stock,Test,-0.211262843846474,0.0446319891900996,0.0774912650961037
2024-02-28,2024-02-29,XOM,Exxon Mobil,Stock,Test,0.2783725293488991,0.0774912650961037,0.0366859254166942
2024-02-29,2024-03-01,XOM,Exxon Mobil,Stock,Test,0.1915357027206526,0.0366859254166942,1.575076421767782
2024-03-01,2024-03-04,XOM,Exxon Mobil,Stock,Test,1.2550204865928611,1.575076421767782,1.9830427937010189
2024-03-04,2024-03-05,XOM,Exxon Mobil,Stock,Test,-1.408205522536046,1.9830427937010189,1.4861094082519346
2024-03-05,2024-03-06,XOM,Exxon Mobil,Stock,Test,1.219060871430108,1.4861094082519346,1.1320565323680274
2024-03-06,2024-03-07,XOM,Exxon Mobil,Stock,Test,1.0639814530188143,1.1320565323680274,0.3140333133179027
2024-03-07,2024-03-08,XOM,Exxon Mobil,Stock,Test,0.5603867533390692,0.3140333133179027,0.8766174523559271
2024-03-08,2024-03-11,XOM,Exxon Mobil,Stock,Test,0.9362785121724876,0.8766174523559271,0.3466542451134401
2024-03-11,2024-03-12,XOM,Exxon Mobil,Stock,Test,0.5887735091811113,0.3466542451134401,0.4149360884282136
2024-03-12,2024-03-13,XOM,Exxon Mobil,Stock,Test,-0.644155329426229,0.4149360884282136,1.2340526736642723
2024-03-13,2024-03-14,XOM,Exxon Mobil,Stock,Test,1.110879234509437,1.2340526736642723,3.0824623070406023
2024-03-14,2024-03-15,XOM,Exxon Mobil,Stock,Test,1.7556942521522938,3.0824623070406023,0.0322526950560113
2024-03-15,2024-03-18,XOM,Exxon Mobil,Stock,Test,-0.1795903534603442,0.0322526950560113,0.8490424482114055
2024-03-18,2024-03-19,XOM,Exxon Mobil,Stock,Test,0.9214349940236726,0.8490424482114055,0.4914075456654346
2024-03-19,2024-03-20,XOM,Exxon Mobil,Stock,Test,0.7010046687900406,0.4914075456654346,0.0078266865418838
2024-03-20,2024-03-21,XOM,Exxon Mobil,Stock,Test,-0.0884685624495156,0.0078266865418838,0.194958016382
2024-03-21,2024-03-22,XOM,Exxon Mobil,Stock,Test,0.4415405036709543,0.194958016382,0.0
2024-03-22,2024-03-25,XOM,Exxon Mobil,Stock,Test,0.0,0.0,1.0341467866092235
2024-03-25,2024-03-26,XOM,Exxon Mobil,Stock,Test,1.0169300795085292,1.0341467866092235,0.5669186428903793
2024-03-26,2024-03-27,XOM,Exxon Mobil,Stock,Test,-0.7529399995287668,0.5669186428903793,1.0643210103736032
2024-03-27,2024-03-28,XOM,Exxon Mobil,Stock,Test,1.0316593480280218,1.0643210103736032,1.2068661531381342
2024-03-28,2024-04-01,XOM,Exxon Mobil,Stock,Test,1.0985746006248889,1.2068661531381342,0.4136655161378668
2024-04-01,2024-04-02,XOM,Exxon Mobil,Stock,Test,0.6431683419897677,0.4136655161378668,3.7578392612996447
2024-04-02,2024-04-03,XOM,Exxon Mobil,Stock,Test,1.9385147049480032,3.7578392612996447,0.0002808444969021
2024-04-03,2024-04-04,XOM,Exxon Mobil,Stock,Test,0.0167584157038229,0.0002808444969021,0.1235033697217814
2024-04-04,2024-04-05,XOM,Exxon Mobil,Stock,Test,0.3514304621426284,0.1235033697217814,1.873640706465442
2024-04-05,2024-04-08,XOM,Exxon Mobil,Stock,Test,1.3688099599526014,1.873640706465442,0.4595715230583722
2024-04-08,2024-04-09,XOM,Exxon Mobil,Stock,Test,-0.6779170473283381,0.4595715230583722,0.2717017358947939
2024-04-09,2024-04-10,XOM,Exxon Mobil,Stock,Test,0.5212501663259149,0.2717017358947939,0.7025665414017789
2024-04-10,2024-04-11,XOM,Exxon Mobil,Stock,Test,0.8381924250443802,0.7025665414017789,0.1129396851130543
2024-04-11,2024-04-12,XOM,Exxon Mobil,Stock,Test,-0.3360650013212539,0.1129396851130543,1.3754753660468733
2024-04-12,2024-04-15,XOM,Exxon Mobil,Stock,Test,-1.1728066192032145,1.3754753660468733,0.3304944887621428
2024-04-15,2024-04-16,XOM,Exxon Mobil,Stock,Test,-0.5748865007652753,0.3304944887621428,0.6899669651247294
2024-04-16,2024-04-17,XOM,Exxon Mobil,Stock,Test,-0.830642501395594,0.6899669651247294,0.0025573114752492
2024-04-17,2024-04-18,XOM,Exxon Mobil,Stock,Test,-0.0505698672654899,0.0025573114752492,0.0086047376226808
2024-04-18,2024-04-19,XOM,Exxon Mobil,Stock,Test,-0.0927617249876306,0.0086047376226808,1.3017940170340914
2024-04-19,2024-04-22,XOM,Exxon Mobil,Stock,Test,1.1409618823756082,1.3017940170340914,0.3199171755686033
2024-04-22,2024-04-23,XOM,Exxon Mobil,Stock,Test,0.5656122130652796,0.3199171755686033,0.1514042505913666
2024-04-23,2024-04-24,XOM,Exxon Mobil,Stock,Test,0.389106991187985,0.1514042505913666,0.0002730064819647
2024-04-24,2024-04-25,XOM,Exxon Mobil,Stock,Test,0.0165229077938696,0.0002730064819647,0.0533863286659759
