Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Squared_Return,Target_Squared_Return
2023-01-24,2023-01-25,^GSPC,S&P 500,Benchmark,Validation,-0.0711756364291819,0.005065971221099,0.0003302999952577
2023-01-25,2023-01-26,^GSPC,S&P 500,Benchmark,Validation,-0.0181741573465663,0.0003302999952577,1.1985231109073378
2023-01-26,2023-01-27,^GSPC,S&P 500,Benchmark,Validation,1.0947708029114305,1.1985231109073378,0.0620873843491646
2023-01-27,2023-01-30,^GSPC,S&P 500,Benchmark,Validation,0.2491734021703855,0.0620873843491646,1.7039567186915017
2023-01-30,2023-01-31,^GSPC,S&P 500,Benchmark,Validation,-1.3053569315292664,1.7039567186915017,2.1130414608681787
2023-01-31,2023-02-01,^GSPC,S&P 500,Benchmark,Validation,1.4536304416419528,2.1130414608681787,1.081195747531842
2023-02-01,2023-02-02,^GSPC,S&P 500,Benchmark,Validation,1.039805629688473,1.081195747531842,2.1293768909805606
2023-02-02,2023-02-03,^GSPC,S&P 500,Benchmark,Validation,1.459238462685438,2.1293768909805606,1.0833880068895296
2023-02-03,2023-02-06,^GSPC,S&P 500,Benchmark,Validation,-1.0408592637285454,1.0833880068895296,0.379381245175453
2023-02-06,2023-02-07,^GSPC,S&P 500,Benchmark,Validation,-0.6159393193939262,0.379381245175453,1.635934122091404
2023-02-07,2023-02-08,^GSPC,S&P 500,Benchmark,Validation,1.2790364037397075,1.635934122091404,1.241569333369178
2023-02-08,2023-02-09,^GSPC,S&P 500,Benchmark,Validation,-1.1142573012411352,1.241569333369178,0.786593353830378
2023-02-09,2023-02-10,^GSPC,S&P 500,Benchmark,Validation,-0.8869009831037385,0.786593353830378,0.0480861616144615
2023-02-10,2023-02-13,^GSPC,S&P 500,Benchmark,Validation,0.2192855709217127,0.0480861616144615,1.2958566483284235
2023-02-13,2023-02-14,^GSPC,S&P 500,Benchmark,Validation,1.1383569951155146,1.2958566483284235,0.0007865436506131
2023-02-14,2023-02-15,^GSPC,S&P 500,Benchmark,Validation,-0.0280453855493762,0.0007865436506131,0.0766923037210728
2023-02-15,2023-02-16,^GSPC,S&P 500,Benchmark,Validation,0.2769337533076689,0.0766923037210728,1.927845943161558
2023-02-16,2023-02-17,^GSPC,S&P 500,Benchmark,Validation,-1.3884689204881606,1.927845943161558,0.0767978317743832
2023-02-17,2023-02-21,^GSPC,S&P 500,Benchmark,Validation,-0.2771242172282734,0.0767978317743832,4.098512781325365
2023-02-21,2023-02-22,^GSPC,S&P 500,Benchmark,Validation,-2.0244783973471696,4.098512781325365,0.0247998082160278
2023-02-22,2023-02-23,^GSPC,S&P 500,Benchmark,Validation,-0.1574795485643383,0.0247998082160278,0.2825218301564748
2023-02-23,2023-02-24,^GSPC,S&P 500,Benchmark,Validation,0.5315278263237728,0.2825218301564748,1.122214926504074
2023-02-24,2023-02-27,^GSPC,S&P 500,Benchmark,Validation,-1.0593464619774184,1.122214926504074,0.0941441910827216
2023-02-27,2023-02-28,^GSPC,S&P 500,Benchmark,Validation,0.3068292539552277,0.0941441910827216,0.0924536895635249
2023-02-28,2023-03-01,^GSPC,S&P 500,Benchmark,Validation,-0.3040619830947711,0.0924536895635249,0.2243409315096899
2023-03-01,2023-03-02,^GSPC,S&P 500,Benchmark,Validation,-0.4736464203492832,0.2243409315096899,0.570567782559631
2023-03-02,2023-03-03,^GSPC,S&P 500,Benchmark,Validation,0.7553593731195973,0.570567782559631,2.566003251790767
2023-03-03,2023-03-06,^GSPC,S&P 500,Benchmark,Validation,1.601874917648306,2.566003251790767,0.0047187389492913
2023-03-06,2023-03-07,^GSPC,S&P 500,Benchmark,Validation,0.0686930778848301,0.0047187389492913,2.385662652530858
2023-03-07,2023-03-08,^GSPC,S&P 500,Benchmark,Validation,-1.5445590479262548,2.385662652530858,0.019988138578662
2023-03-08,2023-03-09,^GSPC,S&P 500,Benchmark,Validation,0.1413794135603272,0.019988138578662,3.471461305006339
2023-03-09,2023-03-10,^GSPC,S&P 500,Benchmark,Validation,-1.8631857945482353,3.471461305006339,2.126921645121259
2023-03-10,2023-03-13,^GSPC,S&P 500,Benchmark,Validation,-1.458396943606664,2.126921645121259,0.0228282437234779
2023-03-13,2023-03-14,^GSPC,S&P 500,Benchmark,Validation,-0.1510901840738767,0.0228282437234779,2.6707365323535273
2023-03-14,2023-03-15,^GSPC,S&P 500,Benchmark,Validation,1.6342388235363663,2.6707365323535273,0.4907512378268847
2023-03-15,2023-03-16,^GSPC,S&P 500,Benchmark,Validation,-0.7005363929353597,0.4907512378268847,3.0309334517084943
2023-03-16,2023-03-17,^GSPC,S&P 500,Benchmark,Validation,1.7409576249031722,3.0309334517084943,1.2278016781679535
2023-03-17,2023-03-20,^GSPC,S&P 500,Benchmark,Validation,-1.10806212739537,1.2278016781679535,0.7883432601203246
2023-03-20,2023-03-21,^GSPC,S&P 500,Benchmark,Validation,0.8878869635940854,0.7883432601203246,1.663751078080309
2023-03-21,2023-03-22,^GSPC,S&P 500,Benchmark,Validation,1.2898647518559103,1.663751078080309,2.7556825490460555
2023-03-22,2023-03-23,^GSPC,S&P 500,Benchmark,Validation,-1.6600248639842885,2.7556825490460555,0.0888089986736127
2023-03-23,2023-03-24,^GSPC,S&P 500,Benchmark,Validation,0.2980083869182423,0.0888089986736127,0.3162896077360524
2023-03-24,2023-03-27,^GSPC,S&P 500,Benchmark,Validation,0.5623963084303207,0.3162896077360524,0.0270799792427041
2023-03-27,2023-03-28,^GSPC,S&P 500,Benchmark,Validation,0.1645599563767083,0.0270799792427041,0.0248088736535879
2023-03-28,2023-03-29,^GSPC,S&P 500,Benchmark,Validation,-0.1575083288387886,0.0248088736535879,1.9985111531037236
